product_id,product_category_name,purchase_year,reference_price,base_cost_ratio,cost_ratio_adjustment,final_cost_ratio,unit_product_cost
2eba1f60a964be9175787f85c9e23d9e,moveis_decoracao,2018,129.9,0.6848076394139193,0.0,0.6848076394139193,88.96
2eba7c676996a5bcb75367c497b42a17,bebes,2017,128.8,0.7568481655588771,0.0,0.7568481655588771,97.48
2ebd1efaafab554412e27e0667cff2d8,informatica_acessorios,2017,98.0,0.6341359189718558,0.0,0.6341359189718558,62.15
2ebe00f53430b4eb4086f08409ec7760,telefonia,2017,28.9,0.7167736898889158,0.0,0.7167736898889158,20.71
2ebf6091e855569170c684ada3a284e5,automotivo,2017,18.4,0.6415478667406563,0.0,0.6415478667406563,11.8
2ebf71f199b0f3f3331af7d426ad714c,utilidades_domesticas,2018,39.95,0.5606809741451073,0.0,0.5606809741451073,22.4
2ec00000248555d06c4dc55425cfa871,brinquedos,2017,599.9,0.6445037768340873,0.0,0.6445037768340873,386.64
2ec00000248555d06c4dc55425cfa871,brinquedos,2018,599.9,0.6445037768340873,0.0,0.6445037768340873,386.64
2ec3bf1b93f25ee7d82b0f49c5d5927f,esporte_lazer,2017,180.0,0.7875086158010337,0.0,0.7875086158010337,141.75
2ec5162658b1b4db8fc79e9fc88a0b1f,ferramentas_jardim,2018,999.9,0.6708156205221043,0.0,0.6708156205221043,670.75
2ec8497962cc5f7730756635a5cbbf16,ferramentas_jardim,2017,32.9,0.5770576092092171,0.0,0.5770576092092171,18.99
2ed3c385383d1c76dbed3bce88e5b468,brinquedos,2017,74.9,0.7219567073440565,0.0,0.7219567073440565,54.07
2ed4ea5a5394cfcb0d052cdc587fc78f,cama_mesa_banho,2018,88.95,0.7908448374296304,0.0,0.7908448374296304,70.35
2ed52188df2df50745b4f6a9b0fa1c06,esporte_lazer,2018,174.0,0.7769863116360644,0.07,0.8469863116360643,147.38
2ed61618c3f21314a9aff852c8c9866b,esporte_lazer,2018,339.9,0.6929902094520347,0.07,0.7629902094520347,259.34
2ed6a60d8d1687aa377a1d37746664eb,construcao_ferramentas_iluminacao,2018,60.0,0.6440701860871328,0.0,0.6440701860871328,38.64
2edc5e6012ad882462d116ed5a9e3085,moveis_quarto,2018,99.9,0.6951694171273102,0.0,0.6951694171273102,69.45
2edda1e590d6c19e5da8e72acfd2a492,informatica_acessorios,2017,12.9,0.7539827655498124,0.0,0.7539827655498124,9.73
2edda1e590d6c19e5da8e72acfd2a492,informatica_acessorios,2018,12.9,0.7539827655498124,0.0,0.7539827655498124,9.73
2ee01d305b60612e78144538abbdddd6,moveis_decoracao,2017,17.99,0.7653093355046137,0.0,0.7653093355046137,13.77
2ee2275c98634bc4a8a6f86b4b08b549,esporte_lazer,2017,18.0,0.7547109712356104,0.0,0.7547109712356104,13.58
2ee4be9805f228255a38a6f9b03fff1a,esporte_lazer,2017,94.0,0.6638690946104344,0.0,0.6638690946104344,62.4
2ee7612eb9c995c7f39c6f8ae967e1a9,moveis_decoracao,2018,124.9,0.5797144973925575,0.0,0.5797144973925575,72.41
2eefd8ed7a9782380fe14a1efdec7418,moveis_decoracao,2017,39.0,0.6922933566846942,0.0,0.6922933566846942,27.0
2ef0ffe318f7bc5fc4a5f25ca87200c5,perfumaria,2018,10.0,0.5891072070083414,0.0,0.5891072070083414,5.89
2ef36e1cae01b86d0ff0a2f50ff2bd53,moveis_decoracao,2018,84.0,0.565239583474464,0.0,0.565239583474464,47.48
2ef3cc0d3f3adddc0ef8ecf48989bba2,pet_shop,2018,19.98,0.6746669583572152,0.0,0.6746669583572152,13.48
2ef3d8599453e1d96a0adc55fa90ba91,pet_shop,2017,99.9,0.713843362511657,0.0,0.713843362511657,71.31
2ef440beadfeaa9ac762aaf8fead2836,pet_shop,2018,14.9,0.7635368266015983,0.0,0.7635368266015983,11.38
2ef87e8b6ce7e78d811c0ead73d63507,moveis_escritorio,2018,149.94,0.745708888488576,0.0,0.745708888488576,111.81
2ef9d434efcd0544c16be36a03c7652a,perfumaria,2016,299.9,0.7643101281891371,0.0,0.7643101281891371,229.22
2efa6045e8d94172a5502d33e578656d,esporte_lazer,2018,68.9,0.7400171927052227,0.07,0.8100171927052227,55.81
2efa613b6bf825fc97410ea989a08085,esporte_lazer,2018,48.1,0.7258098492265349,0.07,0.7958098492265349,38.28
2efe79c475e4c22430aedf7eacc830ee,esporte_lazer,2017,89.9,0.552534392285175,0.0,0.552534392285175,49.67
2efe79c475e4c22430aedf7eacc830ee,esporte_lazer,2018,89.9,0.552534392285175,0.07,0.6225343922851749,55.97
2efe857938eed1619e7399bd614e8c38,perfumaria,2017,32.0,0.7065255779523026,0.0,0.7065255779523026,22.61
2efe8f5e5c3b7327473c75cf2f11bb02,perfumaria,2017,33.9,0.5801204510347795,0.0,0.5801204510347795,19.67
2f02a124a827f65bfcc0baf443dad405,esporte_lazer,2017,340.0,0.5646667830831353,0.0,0.5646667830831353,191.99
2f02a124a827f65bfcc0baf443dad405,esporte_lazer,2018,340.0,0.5646667830831353,0.07,0.6346667830831354,215.79
2f045a2d0457b68c32cf190eb0f4429f,relogios_presentes,2018,315.9,0.589103038026414,0.1,0.6891030380264139,217.69
2f0487d88dafacc1e64b8ab65820f96b,telefonia,2017,19.9,0.7558230403604376,0.0,0.7558230403604376,15.04
2f07e976774b91520e17dd3b2dba73c3,climatizacao,2018,369.9,0.7359623482750054,0.0,0.7359623482750054,272.23
2f08de199f389c9b400128b0c7b750e4,moveis_decoracao,2017,26.0,0.7871931013013032,0.0,0.7871931013013032,20.47
2f0b48ed3b5553d989aed89a6fcd9487,automotivo,2018,278.0,0.7947440646626027,0.0,0.7947440646626027,220.94
2f0ea37228e35c052271f5617038986b,esporte_lazer,2018,134.99,0.7733209965934955,0.07,0.8433209965934956,113.84
2f0f230a6d1c2189c346d0992df870fa,cama_mesa_banho,2018,129.0,0.5832315127442498,0.0,0.5832315127442498,75.24
2f11a6e56500357acc716ab4c17d5bde,brinquedos,2017,119.0,0.7695956852312451,0.0,0.7695956852312451,91.58
2f13610363de5834c81405b88f4b8b57,brinquedos,2017,379.9,0.7596592836971614,0.0,0.7596592836971614,288.59
2f13d1dc8b4e1d9d8027be50339546a9,moveis_decoracao,2018,105.0,0.7677714649649243,0.0,0.7677714649649243,80.62
2f1507d615de7f4f0e73e3be811ee6bc,perfumaria,2017,199.0,0.5879214042791229,0.0,0.5879214042791229,117.0
2f178dc91b792930e1ff40a77a123506,telefonia,2017,399.99,0.5791979569433294,0.0,0.5791979569433294,231.67
2f178dc91b792930e1ff40a77a123506,telefonia,2018,379.99,0.5791979569433294,0.0,0.5791979569433294,220.09
2f1927c926303d27159849d2601d5d96,esporte_lazer,2017,104.9,0.7809522198960205,0.0,0.7809522198960205,81.92
2f1927c926303d27159849d2601d5d96,esporte_lazer,2018,104.9,0.7809522198960205,0.07,0.8509522198960204,89.26
2f199414628d54a778b360b5c758b78b,casa_construcao,2018,49.95,0.5934566622836261,0.0,0.5934566622836261,29.64
2f1ae77f6516da678d91c8a80b90bc20,brinquedos,2018,42.89,0.6421554327606503,0.0,0.6421554327606503,27.54
2f20a2013902657c0800ddf524514e4e,cama_mesa_banho,2018,74.99,0.6639962123735151,0.0,0.6639962123735151,49.79
2f2155ee7545c9ca31ac68685224bc4a,utilidades_domesticas,2018,27.6,0.5811106319573911,0.0,0.5811106319573911,16.04
2f2242912bd9f5bde4a86e128e8905d7,telefonia,2017,9.9,0.5551585720081369,0.0,0.5551585720081369,5.5
2f26beac326b9a10741b8c59f00a59ab,bebes,2017,189.94,0.7985226174417791,0.0,0.7985226174417791,151.67
2f26beac326b9a10741b8c59f00a59ab,bebes,2018,179.94,0.7985226174417791,0.0,0.7985226174417791,143.69
2f280e90c002526eeef2deff70199cc0,perfumaria,2018,147.61,0.7691643112087403,0.0,0.7691643112087403,113.54
2f282449dadb2e59ff2afcde0bd9f393,unknown,2017,212.0,0.7780844823376594,0.0,0.7780844823376594,164.95
2f2c777499972fe908f5c404fd7d43b7,automotivo,2018,59.9,0.6211407673180297,0.0,0.6211407673180297,37.21
2f2eee65fc4cc4a5ee8362730719d290,papelaria,2018,119.9,0.6050253931863598,0.0,0.6050253931863598,72.54
2f3138b357c7b8278e5ecd81dba7aeb6,telefonia,2017,14.9,0.6564666395438568,0.0,0.6564666395438568,9.78
2f317a0a64c7ddcf9677e60016354d0c,relogios_presentes,2018,69.0,0.6633298422445018,0.1,0.7633298422445017,52.67
2f3d6a007ef7d13bbfc3ac66894cf2e0,ferramentas_jardim,2017,67.9,0.5513998597160602,0.0,0.5513998597160602,37.44
2f3fb365f563d28cb30f34eea6f47e72,informatica_acessorios,2018,399.0,0.7448132781399582,0.0,0.7448132781399582,297.18
2f465f0f879ab88842042a85bac3a937,moveis_escritorio,2018,1189.9,0.7991667595355043,0.0,0.7991667595355043,950.93
2f46e035eccda1e1e2127096bb7483e7,esporte_lazer,2017,159.0,0.6821727175255223,0.0,0.6821727175255223,108.47
2f48e99df2052ce8a7d14855ea40e838,cama_mesa_banho,2018,74.99,0.6470646737531128,0.0,0.6470646737531128,48.52
2f494871e1d55c5161e63a5cc3f3e983,beleza_saude,2017,28.9,0.6481879733053009,0.0,0.6481879733053009,18.73
2f49b62fc8f8d52f9c98b8e0e79457d2,bebes,2018,179.9,0.5740192830430252,0.0,0.5740192830430252,103.27
2f49c08d026479233c81816cd86a5ea1,automotivo,2018,69.9,0.6165404545910029,0.0,0.6165404545910029,43.1
2f4a64fe9c6430a9626b4745227cd0e8,relogios_presentes,2017,51.8,0.6755331971586578,0.0,0.6755331971586578,34.99
2f4b132305af5173ac8923892200f597,telefonia,2017,14.9,0.6579620002836744,0.0,0.6579620002836744,9.8
2f4fe9fe975fa20adbb6d6f38c5fab3b,ferramentas_jardim,2018,329.0,0.6862586864357776,0.0,0.6862586864357776,225.78
2f52d0d10362af85da6cc7f901832523,automotivo,2017,18.0,0.7622664121593516,0.0,0.7622664121593516,13.72
2f5895fbda5cbf713513c5b641383a97,ferramentas_jardim,2018,27.9,0.606310575674903,0.0,0.606310575674903,16.92
2f58dd6eba44d0096d2d56fcd75700aa,moveis_escritorio,2018,299.9,0.556916045226578,0.0,0.556916045226578,167.02
2f5a77b383b92f864e510f156de82337,utilidades_domesticas,2018,39.9,0.5595563613206852,0.0,0.5595563613206852,22.33
2f5e485bacfeb554bec55cd497c9bc51,utilidades_domesticas,2017,45.99,0.5835422013267146,0.0,0.5835422013267146,26.84
2f5e485bacfeb554bec55cd497c9bc51,utilidades_domesticas,2018,49.99,0.5835422013267146,0.0,0.5835422013267146,29.17
2f5f6d54fb012db68068ba104791c61e,brinquedos,2018,59.9,0.6926207462011007,0.0,0.6926207462011007,41.49
2f6e181a1c1c54d63d3a7e4d64b9947f,ferramentas_jardim,2017,76.11,0.7520462025094812,0.0,0.7520462025094812,57.24
2f70195374f6c3d3c6542edf5bd17c8c,relogios_presentes,2017,49.0,0.771701484820158,0.0,0.771701484820158,37.81
2f70195374f6c3d3c6542edf5bd17c8c,relogios_presentes,2018,39.0,0.771701484820158,0.1,0.871701484820158,34.0
2f70d0014f90ab5fc20eb80dbb96e5dc,artigos_de_natal,2017,9.56,0.7087783004937429,0.0,0.7087783004937429,6.78
2f763ba79d9cd987b2034aac7ceffe06,eletronicos,2017,469.0,0.6507858131127234,0.0,0.6507858131127234,305.22
2f774e1d1ee6937ae8294771c662066d,ferramentas_jardim,2017,281.99,0.5886286770390369,0.0,0.5886286770390369,165.99
2f774e2a255ff8cdb3e0f8568c969dc4,cama_mesa_banho,2017,114.99,0.6503545848608698,0.0,0.6503545848608698,74.78
2f785af0f4f132585052347521b90b29,beleza_saude,2018,43.5,0.633103783476946,0.08,0.7131037834769459,31.02
2f79f1782a0ab54f3a912a844b00ca66,moveis_sala,2018,179.9,0.7675064702142844,0.0,0.7675064702142844,138.07
2f8074adf7fe41641ddf0df320e6a7bb,esporte_lazer,2017,220.0,0.6716798443526518,0.0,0.6716798443526518,147.77
2f8074adf7fe41641ddf0df320e6a7bb,esporte_lazer,2018,220.0,0.6716798443526518,0.07,0.7416798443526518,163.17
2f847fc77fbaaf89e242abf6da368f1c,informatica_acessorios,2018,59.9,0.6065489749886323,0.0,0.6065489749886323,36.33
2f8720465c51a4f13bcd060e76014b3f,beleza_saude,2017,69.9,0.622200266703945,0.0,0.622200266703945,43.49
2f975d4e853248693e67f83c62669a6b,informatica_acessorios,2018,74.0,0.5841175411356723,0.0,0.5841175411356723,43.22
2f99595908b6d745c8fbcf4518699aed,utilidades_domesticas,2017,36.75,0.7796463622672829,0.0,0.7796463622672829,28.65
2f9c0e14be2e1e641c76a4d0b3032043,moveis_cozinha_area_de_servico_jantar_e_jardim,2018,519.0,0.5625864615591172,0.0,0.5625864615591172,291.98
2f9c2888168b8c2d8e625905f3737057,telefonia,2017,99.0,0.5532115621389736,0.0,0.5532115621389736,54.77
2f9c2888168b8c2d8e625905f3737057,telefonia,2018,139.0,0.5532115621389736,0.0,0.5532115621389736,76.9
2f9c82f3ca3b33585ac101579a28933d,brinquedos,2017,49.9,0.5957472333817172,0.0,0.5957472333817172,29.73
2f9c82f3ca3b33585ac101579a28933d,brinquedos,2018,49.9,0.5957472333817172,0.0,0.5957472333817172,29.73
2f9d564b8e623fa218326d48f71c5764,perfumaria,2018,264.0,0.7527185044776565,0.0,0.7527185044776565,198.72
2fa0dd76935b81bb4fe9cc959138758d,utilidades_domesticas,2018,23.44,0.6808666966577703,0.0,0.6808666966577703,15.96
2fa39fd27e11b59399565257abf255e7,esporte_lazer,2018,83.99,0.7064608218442466,0.07,0.7764608218442466,65.21
2fa5da96109ea94cc9fb50cc589ed65e,relogios_presentes,2017,129.9,0.6394329188539337,0.0,0.6394329188539337,83.06
2fa89b5aab0d3ca1853c81851047b55b,ferramentas_jardim,2018,449.0,0.5671694963872925,0.0,0.5671694963872925,254.66
2fa9519c1258135c0ef52f270afb560a,beleza_saude,2017,17.0,0.764039540623042,0.0,0.764039540623042,12.99
2fab6789523833dd6179314d5c7da56f,moveis_decoracao,2017,19.99,0.5979735680313519,0.0,0.5979735680313519,11.95
2fad6925ba23d76e45c9496828e62a79,utilidades_domesticas,2018,135.0,0.5582648001362787,0.0,0.5582648001362787,75.37
2fb02cd08d14624e7ed0d6c6e3c093c8,pet_shop,2017,124.9,0.6931760339832984,0.0,0.6931760339832984,86.58
2fb0efd1f61f186ffdda9e8ec70f27f2,bebes,2017,139.0,0.5708223050961503,0.0,0.5708223050961503,79.34
2fb0efd1f61f186ffdda9e8ec70f27f2,bebes,2018,139.0,0.5708223050961503,0.0,0.5708223050961503,79.34
2fb51d5cb775a68676826ebe06a17dc5,cama_mesa_banho,2017,59.99,0.5739404629649586,0.0,0.5739404629649586,34.43
2fb86e1c12f26a5878c7f4db9d0b7e80,informatica_acessorios,2017,26.9,0.7500942578706313,0.0,0.7500942578706313,20.18
2fb9e46750ac55362f7b642f12b5835b,informatica_acessorios,2018,15.0,0.672902397329499,0.0,0.672902397329499,10.09
2fbb5ae777d299cd365c6b3a94b54bcb,perfumaria,2018,262.0,0.6103771130617858,0.0,0.6103771130617858,159.92
2fbd6c502ff27429087a4e30355f37ef,automotivo,2017,149.9,0.6371566058398798,0.0,0.6371566058398798,95.51
2fc1d23fa789d26055ab613cdb6173f3,informatica_acessorios,2018,249.9,0.732310244710793,0.0,0.732310244710793,183.0
2fc46e8ba9bbe4d062776e585b8c0057,unknown,2017,47.84,0.5665885361891505,0.0,0.5665885361891505,27.11
2fc738cd8396c43c0235072751a180cf,brinquedos,2018,17.9,0.5791201539833025,0.0,0.5791201539833025,10.37
2fc7741cb6ea76e7164f448adc44652d,cama_mesa_banho,2018,59.9,0.7040655087476424,0.0,0.7040655087476424,42.17
2fc854e3ed45da2c8e6031bf79521203,cama_mesa_banho,2018,59.0,0.7017429336167769,0.0,0.7017429336167769,41.4
2fcbaee260e3146369f5e4f2b2abe551,ferramentas_jardim,2017,157.0,0.793115546133843,0.0,0.793115546133843,124.52
2fcd5f747ee88ffce15493b3cf70d8d2,fashion_underwear_e_moda_praia,2017,52.0,0.6436373703138625,0.0,0.6436373703138625,33.47
2fcdd37790d9c79db0998f7fc9bc68b0,brinquedos,2018,79.9,0.566269406794379,0.0,0.566269406794379,45.24
2fcef9efef474266c020ab6ccf2c61a8,esporte_lazer,2017,49.99,0.684384358712407,0.0,0.684384358712407,34.21
2fd409cb89bdd869516f53cf84e69cd9,cama_mesa_banho,2017,55.99,0.7095867029404477,0.0,0.7095867029404477,39.73
2fd89f236e3e8f4b81b7b74f09f40186,brinquedos,2017,29.99,0.5849006964465623,0.0,0.5849006964465623,17.54
2fd89f236e3e8f4b81b7b74f09f40186,brinquedos,2018,34.99,0.5849006964465623,0.0,0.5849006964465623,20.47
2fd91ba79b5f4f8342b67bd79cb54b3f,brinquedos,2017,34.99,0.6882154933837992,0.0,0.6882154933837992,24.08
2fd91ba79b5f4f8342b67bd79cb54b3f,brinquedos,2018,49.945,0.6882154933837992,0.0,0.6882154933837992,34.37
2fde0c9154180a1b4d37c3e829ff3bcf,papelaria,2018,169.9,0.5994417804145662,0.0,0.5994417804145662,101.85
2fde77c0db49f38e0c0b2065f984f452,pcs,2018,530.0,0.7611825144702671,0.0,0.7611825144702671,403.43
2fe0cccc00239f01484b97ba65408800,cama_mesa_banho,2017,114.9,0.7587903739459575,0.0,0.7587903739459575,87.19
2fe1e09df32992e9e5041a2671233e20,fashion_roupa_masculina,2017,59.9,0.6574072739996105,0.0,0.6574072739996105,39.38
2fe4cc1e76752c674b18a250ab1acbd2,perfumaria,2017,113.45,0.791685797628201,0.0,0.791685797628201,89.82
2fea0f2cec6b6324a277d4a61c2ed2c6,beleza_saude,2018,35.0,0.7949434686124355,0.08,0.8749434686124354,30.62
2feaaa695779a79fee913868e992fe61,moveis_decoracao,2017,119.99,0.5823127722369049,0.0,0.5823127722369049,69.87
2feaaa695779a79fee913868e992fe61,moveis_decoracao,2018,119.99,0.5823127722369049,0.0,0.5823127722369049,69.87
2feb7008fdbbf5e65a885a1e5fbd49d1,esporte_lazer,2017,190.0,0.6419284512081169,0.0,0.6419284512081169,121.97
2feb7008fdbbf5e65a885a1e5fbd49d1,esporte_lazer,2018,190.0,0.6419284512081169,0.07,0.711928451208117,135.27
2feb83b6c3b3380b8822146538c70f7c,livros_tecnicos,2018,52.0,0.7000803675116611,0.0,0.7000803675116611,36.4
2fec8bf6ad4d8e40874fbc3808f419cb,utilidades_domesticas,2017,89.81,0.5712094523953611,0.0,0.5712094523953611,51.3
2fefcfd2d56f54c3587e08e1442b36dd,cama_mesa_banho,2017,46.99,0.6456638759535342,0.0,0.6456638759535342,30.34
2ff06b0fd363bf0462e1116bb6060379,relogios_presentes,2018,135.06,0.6152930210041477,0.1,0.7152930210041477,96.61
2ff17002562478fb03cd44f09e7ca51a,relogios_presentes,2017,227.8,0.7880125552416761,0.0,0.7880125552416761,179.51
2ff17002562478fb03cd44f09e7ca51a,relogios_presentes,2018,227.8,0.7880125552416761,0.1,0.8880125552416761,202.29
2ff347482b6b06c5f6291bfa94e0045d,perfumaria,2017,36.9,0.6528964557078677,0.0,0.6528964557078677,24.09
2ff677af9af410da689ac8299bab93c9,brinquedos,2018,99.9,0.7406677146368782,0.0,0.7406677146368782,73.99
2ff9737e49040a4de6435620ee96885f,cama_mesa_banho,2017,119.99,0.6466763408780435,0.0,0.6466763408780435,77.59
2ff995aead9c63a1f37a07b3664ead37,moveis_sala,2018,72.99,0.5829530176047089,0.0,0.5829530176047089,42.55
2ffb8b836bb62d53a77a69a67814fffa,moveis_decoracao,2017,44.55,0.7657878825402119,0.0,0.7657878825402119,34.12
2ffdf10e724b958c0f7ea69e97d32f64,relogios_presentes,2017,198.0,0.5501042292257761,0.0,0.5501042292257761,108.92
2ffdf10e724b958c0f7ea69e97d32f64,relogios_presentes,2018,213.9,0.5501042292257761,0.1,0.650104229225776,139.06
2ffe22d10951d7d1a864c7117bcfe6c7,cama_mesa_banho,2018,34.99,0.5639852184936125,0.0,0.5639852184936125,19.73
2fffbf105cbbc6e86144f00ecf571635,beleza_saude,2018,55.5,0.6410961014742609,0.08,0.7210961014742608,40.02
30001d6521e7d5826eb1881050cea7e7,informatica_acessorios,2017,20.9,0.7217245638796842,0.0,0.7217245638796842,15.08
30001d6521e7d5826eb1881050cea7e7,informatica_acessorios,2018,31.9,0.7217245638796842,0.0,0.7217245638796842,23.02
300033210146d71650e4805754be6a45,moveis_decoracao,2018,39.9,0.635426073822694,0.0,0.635426073822694,25.35
30011d8ee44c9842921cbc7c1445544e,fashion_underwear_e_moda_praia,2017,192.0,0.5665782044052438,0.0,0.5665782044052438,108.78
3003a2841d6a775095317139ed2f7943,utilidades_domesticas,2018,64.9,0.6294600084335372,0.0,0.6294600084335372,40.85
300469628605afcf5cc9759fb4cffc02,papelaria,2018,149.0,0.6112452147475407,0.0,0.6112452147475407,91.08
30048c2138eb22aebd13d31c07ba226b,utilidades_domesticas,2017,99.75,0.5513549499545496,0.0,0.5513549499545496,55.0
30048c2138eb22aebd13d31c07ba226b,utilidades_domesticas,2018,99.5,0.5513549499545496,0.0,0.5513549499545496,54.86
300666e2638b1c8f5528bd23a6e9dea3,cama_mesa_banho,2018,64.9,0.6837004782951005,0.0,0.6837004782951005,44.37
3006b8f5b476750a03137c1b2755cea1,informatica_acessorios,2017,169.99,0.5791614786860466,0.0,0.5791614786860466,98.45
3006b8f5b476750a03137c1b2755cea1,informatica_acessorios,2018,126.12,0.5791614786860466,0.0,0.5791614786860466,73.04
300a260403e9dddec957d7f272faf20e,cama_mesa_banho,2018,49.97,0.6218740721991666,0.0,0.6218740721991666,31.08
300a6327ab13de0f4e0d3ec3270df6a3,eletronicos,2018,14.99,0.7102974575556037,0.0,0.7102974575556037,10.65
300deb83a9598a4b832ee43a126c5839,telefonia,2017,24.99,0.7312789222057443,0.0,0.7312789222057443,18.27
300deb83a9598a4b832ee43a126c5839,telefonia,2018,24.99,0.7312789222057443,0.0,0.7312789222057443,18.27
3014e35fd70fce29095ced5cdc89f4ce,telefonia,2018,24.89,0.6158639067140057,0.0,0.6158639067140057,15.33
3017341f6eb19840f64bd672370a91cc,cama_mesa_banho,2018,107.6,0.6322984177663086,0.0,0.6322984177663086,68.04
301b4cdcb73666033d7c96fcb1fc758d,tablets_impressao_imagem,2017,152.99,0.6117273095318664,0.0,0.6117273095318664,93.59
301cfe3b10ca8a9e1a1fda2f36bf9142,cama_mesa_banho,2018,75.0,0.7892221500790481,0.0,0.7892221500790481,59.19
3025303c80b01a0926fda2841cc31b4a,esporte_lazer,2017,66.9,0.5976299317468508,0.0,0.5976299317468508,39.98
3025303c80b01a0926fda2841cc31b4a,esporte_lazer,2018,66.9,0.5976299317468508,0.07,0.6676299317468508,44.66
3025eab6cff12d116410978c3e5fa860,moveis_decoracao,2018,38.59,0.5957951509084192,0.0,0.5957951509084192,22.99
3029bed64528f136c9e636666b9a9cba,telefonia,2017,25.99,0.661258823957883,0.0,0.661258823957883,17.19
302a19dacdbb5ed2f74f9dee8126ef79,bebes,2017,54.0,0.5973265898001423,0.0,0.5973265898001423,32.26
302a19dacdbb5ed2f74f9dee8126ef79,bebes,2018,54.0,0.5973265898001423,0.0,0.5973265898001423,32.26
302cfa85bca0568e3920d0705a2d6fa0,perfumaria,2018,69.9,0.589177114071402,0.0,0.589177114071402,41.18
302ff907f751a6ff40456ba47db233ae,beleza_saude,2018,69.99,0.5739698844252714,0.08,0.6539698844252714,45.77
303209077202f6ac32714e683352e4be,esporte_lazer,2018,134.9,0.7100428120270624,0.07,0.7800428120270624,105.23
3033b785da7b2b5dea9e41fb29b72109,cama_mesa_banho,2018,143.0,0.7030205637254741,0.0,0.7030205637254741,100.53
30360c8b0b2ac6918f53ab66bc3c306f,relogios_presentes,2018,189.9,0.7125407229694916,0.1,0.8125407229694915,154.3
30364952b2a2bd659cfdda1b5112358c,cama_mesa_banho,2017,134.99,0.7433250020023491,0.0,0.7433250020023491,100.34
30364952b2a2bd659cfdda1b5112358c,cama_mesa_banho,2018,134.99,0.7433250020023491,0.0,0.7433250020023491,100.34
303719bf7adc0897358c3dcc3c7a6190,brinquedos,2017,119.9,0.631589503198144,0.0,0.631589503198144,75.73
303b5f49ba6dd3d1d40aa3fe9b4f0bf9,telefonia,2018,37.99,0.7796059334029805,0.0,0.7796059334029805,29.62
303e0abaf09605c8c5ac632f72a3afb3,automotivo,2018,499.0,0.7333011527671891,0.0,0.7333011527671891,365.92
304104a478e3a605db6072a22e4ee228,eletroportateis,2017,299.0,0.7511771471452968,0.0,0.7511771471452968,224.6
304104a478e3a605db6072a22e4ee228,eletroportateis,2018,299.0,0.7511771471452968,0.0,0.7511771471452968,224.6
3045ecc5fd45098150531f70e7358256,automotivo,2018,377.0,0.7302405409566779,0.0,0.7302405409566779,275.3
30462047cff6376a3f9958b2ea254943,construcao_ferramentas_jardim,2018,30.0,0.6396139113581405,0.0,0.6396139113581405,19.19
30469bb5ea377eae7121981e2f0778e4,esporte_lazer,2017,113.0,0.6207581220156588,0.0,0.6207581220156588,70.15
30469bb5ea377eae7121981e2f0778e4,esporte_lazer,2018,139.9,0.6207581220156588,0.07,0.6907581220156589,96.64
3047d2ab7a976a0149292daad0acba79,cama_mesa_banho,2018,168.98,0.6556292673947536,0.0,0.6556292673947536,110.79
304a449e8addc14739c68d806a6d0a77,bebes,2018,1399.0,0.5742575901333397,0.0,0.5742575901333397,803.39
304fad8dc4d2012dc4062839972f2d96,construcao_ferramentas_construcao,2018,39.72,0.6628201253914868,0.0,0.6628201253914868,26.33
305307f44f730d8ddd6db6e2efedee64,cama_mesa_banho,2018,65.9,0.5607852457738101,0.0,0.5607852457738101,36.96
305a8467a383809ecce974a852d55ae3,relogios_presentes,2017,199.0,0.5509864900067987,0.0,0.5509864900067987,109.65
305cf3d6eaf7d2339acabcbacd5e3142,esporte_lazer,2018,260.0,0.7828747348686732,0.07,0.8528747348686732,221.75
305edcc7b46afd87ca6979ed0409fb09,informatica_acessorios,2017,189.4,0.7223342151469733,0.0,0.7223342151469733,136.81
3061ea0592ecce3a2d477f638b1cd282,cool_stuff,2017,42.0,0.6904617367664923,0.0,0.6904617367664923,29.0
3061f22c23c762d693442f90db51471a,automotivo,2018,159.99,0.6352755098557645,0.0,0.6352755098557645,101.64
30653650de8d186314a945a970c21802,beleza_saude,2018,279.0,0.6926345036712686,0.08,0.7726345036712685,215.57
306599a052830af3cfebe42ee7a79dde,utilidades_domesticas,2017,55.0,0.772893944084583,0.0,0.772893944084583,42.51
306599a052830af3cfebe42ee7a79dde,utilidades_domesticas,2018,55.0,0.772893944084583,0.0,0.772893944084583,42.51
30674190b5af4d3b447868dff7f6ac61,utilidades_domesticas,2018,260.0,0.7130950334859663,0.0,0.7130950334859663,185.4
3067b5855ac067ee874fe042b19c1c51,automotivo,2018,78.99,0.7006204994883761,0.0,0.7006204994883761,55.34
30699bee01692428398004b3308133e4,sinalizacao_e_seguranca,2018,27.0,0.6650511257429196,0.0,0.6650511257429196,17.96
306b0c58328826c0564cbc520787d508,cama_mesa_banho,2018,89.0,0.6364242576627146,0.0,0.6364242576627146,56.64
306d69bdf4ce0d89bad3e622e443cf47,relogios_presentes,2018,49.0,0.724636778480428,0.1,0.8246367784804279,40.41
306dcbc0bb646b50b3d86c6803558347,utilidades_domesticas,2018,39.9,0.7952452352539536,0.0,0.7952452352539536,31.73
306e3f4a01df9f621c3b841e21f4018b,informatica_acessorios,2018,160.0,0.6561894233801475,0.0,0.6561894233801475,104.99
306e6b5dda3397e4a9312f94d82565b5,brinquedos,2017,119.9,0.6480513010035502,0.0,0.6480513010035502,77.7
